199.35307,53.22595
199.75301,53.19590
200.15296,53.22517
200.55291,53.25907
200.95285,53.29301
201.35280,53.32694
201.75274,53.62971
202.15269,54.34096
202.55264,55.05221
202.95258,55.76347
203.35253,56.47475
203.75247,57.83913
204.15242,59.30210
204.55237,60.76509
204.95231,62.22811
205.35226,63.58365
205.75220,64.73563
206.15215,65.88766
206.55210,67.03971
206.95204,68.19179
207.35199,69.21163
207.75193,70.20201
208.15188,71.19239
208.55183,72.18282
208.95177,73.06562
209.35172,73.69365
209.75166,74.32174
210.15161,74.94981
210.55156,75.57793
210.95150,75.86031
211.35145,76.04023
211.75139,76.22018
212.15134,76.40014
212.55129,76.46938
212.95123,76.21207
213.35118,75.95475
213.75112,75.69748
214.15107,75.44022
214.55102,75.19409
214.95096,74.95213
215.35091,74.71016
215.75085,74.46821
216.15080,74.21948
216.55075,73.94540
216.95069,73.67133
217.35064,73.39729
217.75058,73.12328
218.15053,72.84356
218.55048,72.56134
218.95042,72.27914
219.35037,71.99693
219.75031,71.72451
220.15026,71.49796
220.55021,71.27142
220.95015,71.04488
221.35010,70.81837
221.75004,70.81160
222.14999,70.92048
222.54994,71.02939
222.94988,71.13831
223.34983,71.25146
223.74977,71.39016
224.14972,71.52887
224.54967,71.66757
224.94961,71.80631
225.34956,71.91022
225.74950,71.99316
226.14945,72.07607
226.54940,72.15902
226.94934,72.23602
227.34929,72.26513
227.74923,72.29427
228.14918,72.32342
228.54913,72.35258
228.94907,72.36254
229.34902,72.35945
229.74896,72.35636
230.14891,72.35330
230.54886,72.34664
230.94880,72.30084
231.34875,72.25509
231.74869,72.20935
232.14864,72.16361
232.54859,71.99052
232.94853,71.72097
233.34848,71.45145
233.74842,71.18194
234.14837,70.91264
234.54832,70.64606
234.94826,70.37949
235.34821,70.11295
235.74815,69.84643
236.14810,69.61002
236.54805,69.39799
236.94799,69.18596
237.34794,68.97396
237.74788,68.75943
238.14783,68.48690
238.54778,68.21437
238.94772,67.94187
239.34767,67.66940
239.74761,67.40472
240.14756,67.14673
240.54751,66.88879
240.94745,66.63083
241.34740,66.37244
241.74734,66.09653
242.14729,65.82063
242.54724,65.54475
242.94718,65.26888
243.34713,64.93600
243.74707,64.55050
244.14702,64.16505
244.54697,63.77961
244.94691,63.39384
245.34686,62.98118
245.74680,62.56854
246.14675,62.15591
